Date,Company,return1,10dayrollingstddev,return30,ratio_pe,ratio_pcf,ratio_de,ratio_roe,ratio_roa,industry,retlag1,retlag2,retlag3,retlag4,retlag5,retlag6,retlag7,retlag8,retlag9,retlag10,pcflag1,pcflag2
2022/03/30,LIN,-0.019009889,0.019265305,0.110421498,44.0027027,-0.00000035,-14.01074114,-3.757789086,0.091263009,Materials,-0.014447014,0.006245207,0.008302169,0.004681705,0.014575342,-0.026572668,0.002295458,-0.041366906,-0.00368,0.020918939,-0.000000146,8.68E-08
2022/03/30,LLY,-0.012142537,0.022217669,0.159791958,47.13658537,1.80E-06,103.7249071,0.552302819,0.333588043,Health Care,0.003465366,0.015159318,0.037179419,0.003612854,0.036567018,-0.02699711,-0.003292041,0.003042757,-0.029793736,0.003846396,1.97E-07,1.06E-05
2022/03/30,LMT,-0.010202938,0.014221911,0.028008299,19.51641138,1.00E-06,26.2972973,0.637728817,0.460408781,Industrials,-0.007296672,0.02742299,0.019140484,0.011583267,0.015749679,-0.020686492,-0.002222751,0.012207255,-0.001165501,0.010313531,-0.000000205,2.42E-08
2022/03/30,LOW,-0.034846532,0.030488462,-0.052338732,17.35625518,-5.89E-08,-6.827382626,0.032415447,0.602841476,Consumer Discretionary,0.002274716,0.002250385,0.022880215,0.022524102,0.004741677,-0.043076001,0.079075069,-0.005551006,0.002896152,0.013928013,2.45E-07,-1.08E-08
2022/03/30,LRCX,-0.019961353,0.012571172,-0.022784359,20.1528288,-0.0000011,-9.955060171,1.812690386,0.384644194,Information Technology,0.01017531,0.035164196,0.004578975,0.009237283,0.010438413,0,0.010473235,-0.00944731,-0.003925044,0.020186335,5.83E-06,-0.000000192
2022/03/30,MA,-0.013416519,0.020787185,0.00393548,41.21046644,-0.000000144,-15.07188624,0.211161495,1.058123837,Financials,-0.017094948,0.032119279,0.002965384,0.009397278,0.013147632,-0.026991657,0.042839275,0.004737434,0.008537627,0.021690211,4.16E-09,-6.49E-08
2022/03/30,MCD,-0.007027266,0.016015737,0.017404094,24.63204748,1.98E-07,28.25172605,0.225571105,1.940161,Consumer Discretionary,-0.004914239,0.025722424,0.009473285,-0.003092263,0.02882063,-0.027325661,-0.004609384,0.005905512,0.005339196,0.003599476,4.87E-07,3.32E-07
2022/03/30,MDT,-0.00546791,0.015836017,0.062577388,41.62686567,-0.000000204,-69.3527197,3.130909902,0.198864644,Health Care,-0.035222425,0.015591779,0.006870379,0.000397199,0.004831037,-0.006842231,0.005103777,-0.005445352,-0.005634953,0.023865444,5.90E-07,-2.59E-08
2022/03/30,MMC,-0.008263501,0.010261735,0.105720353,27.71612903,2.45E-07,15.64285714,0.143389722,1.358681136,Financials,0.010399433,0.008253589,0.001799949,0.00707895,0.029514229,0.005161018,-0.000640556,-0.008250825,0.001697793,0.015847435,-0.000000368,9.29E-07
2022/03/30,MRK,-0.004247573,0.020082883,0.075998955,15.96899225,5.89E-06,2709.709834,0.460696016,0.458567369,Health Care,-0.026415191,-0.014010172,0.019195322,0.003787879,0.005170185,-0.017932547,0.006588647,0.04487098,0.000573534,0.001653523,-0.000000179,-0.00000375
2022/03/30,MS,-0.031793508,0.011596607,-0.005179634,11.0625,4.09E-09,10.30143627,-7.984355111,-0.011236773,Financials,-0.004312204,0.01484342,-0.014767255,0.004728912,0.009919301,-0.008695652,0.006473268,0.02080058,0.004710921,-0.010646977,9.03E-08,-3.36E-08
2022/03/30,MSFT,-0.017683043,0.01702105,0.050436762,38.65270936,4.84E-07,89.73148148,1.369486241,0.379141677,Information Technology,-0.039749059,-0.010135135,0.003038552,-0.020426342,0.004165864,-0.004135993,-0.001956947,-0.000249922,-0.010061018,0.025502417,1.13E-05,3.86E-07
2022/03/30,MU,-0.016043456,0.022552849,-0.109160477,15.13575526,5.69E-07,42.9352518,2.145949387,0.315617622,Information Technology,-0.03384508,0.010267741,0.019660897,0.014227194,0.00688937,0.006845708,0.043996871,0.001067674,-0.00695575,0.041666667,2.51E-08,9.84E-07
2022/03/30,NEE,-0.009239766,0.013126658,0.092372557,46.97802198,-0.000000372,-164.9388595,-0.651756231,1.346160736,Utilities,-0.011033337,-0.005903491,-0.008200722,0.011368389,0.014803027,-0.017580808,-0.0031198,0.009152542,0.02168165,0.012775842,-1.11E-08,-0.000000105
2022/03/30,NFLX,-0.018035494,0.01624472,-0.033078171,33.02770563,-0.000000175,-17.37185178,-0.067663313,0.767613796,Communication,-0.001216545,0.027128157,0.010634648,0.021860266,0.028646415,-0.01734792,-0.004379562,0.028351595,0.000296296,0.020056694,-0.00000019,4.15E-08
2022/03/30,NKE,-0.028728165,0.017471262,0.014573416,38.06043956,8.99E-08,6.108371188,2.49467047,0.253356662,Consumer Discretionary,-0.001367501,0.01694363,0.004816112,0.020309639,0.049606776,-0.014888042,0.008233622,0.003349166,-0.003669649,0.013880856,-0.000000066,4.01E-09
2022/03/30,NOW,-0.02979146,0.015673435,-0.010225548,494.8189655,1.08E-05,715.772409,1.054474708,0.049233716,Information Technology,-0.005688282,0.016535185,0.042237622,0.001045861,0.020328677,-0.000588235,-0.009936879,0.012609984,0.001488372,-0.003021148,3.32E-07,1.62E-06
2022/03/30,NVDA,-0.014445648,0.019503879,0.135301353,7.081841432,2.42E-08,9.576552931,2.439398466,0.348295119,Information Technology,-0.006882799,0.00725411,0.002491112,-0.011138515,0.009451584,-0.042517325,-0.040774469,0.009538003,0.005333333,-0.003158193,-2.64E-08,1.74E-07
2022/03/30,ORCL,-0.007557582,0.011057299,0.09727524,17.85010707,-0.000000011,-4.99880586,21.36053745,0.026457086,Information Technology,0.008434461,-0.005020179,0.015488722,-0.003225138,0.000372821,-0.012726893,-0.021284392,-0.009834369,-0.014908257,0.000226193,9.25E-07,0.000266
2022/03/30,PANW,0.010962241,0.034682888,0.036197496,-39.62355212,-0.00000019,-2.982618343,1.543571194,-0.065435844,Information Technology,-0.003400121,0.032247115,0.001258389,0.003745725,0.012250792,0.015762463,-0.093364777,0.000634733,-0.00854656,0.024347536,-0.00000392,2.08E-09
2022/03/30,PEP,-0.003453203,0.01978507,0.025772566,30.48275862,-6.59E-08,-15.66470357,-0.397509407,0.512417941,Consumer Staples,0.003310905,-0.006318083,0.011584271,-0.018443804,0.014387619,0.022677869,-0.034168841,-0.008152624,-0.035938391,0.001047303,-3.36E-08,-1.44E-08
2022/03/30,PFE,-0.012776506,0.021956063,0.117170856,13.37755102,3.30E-07,238.590803,0.700176875,0.407267184,Health Care,-0.05177873,0.025934172,0.015497397,-0.000837456,0.000588582,0.011740942,-0.012267088,0.021053935,-0.001398601,-0.003563374,3.94E-07,-9.83E-08
2022/03/30,PG,-0.010298594,0.016389167,-0.009622169,27.13356766,-2.62E-08,-6.437457606,-0.558267541,0.778918193,Consumer Staples,-0.008662285,0.007117008,0.017700539,0.011731616,0.004107981,0.007697571,-0.029967523,0.030845017,-0.006444712,0.001942207,1.01E-06,-3.31E-08
2022/03/30,PGR,-0.027140053,0.025368424,0.106107807,20.59226714,9.33E-07,302.0377203,-1.088073127,-0.235559079,Financials,-0.002473288,0.010550866,0.080355023,0.003214386,0.006128487,0.014945398,-0.007492595,0.016630634,0.00226142,-0.005074467,-0.000000103,-0.000000214
2022/03/30,PLD,-0.016205678,0.008607939,0.125402811,41.34508816,-0.00000391,-422.0985489,1.498676312,0.430591974,Real Estate,-0.002192261,0.005027231,0.004218496,0.005153928,0.003007338,0.021849137,-0.009684104,0.011846211,-0.001872202,0.009251291,4.33E-08,1.21E-07
2022/03/30,PM,0,0.022786754,-0.070545167,16.11320755,-3.37E-08,-13.62152161,-0.118535645,0.732347463,Consumer Staples,-0.02696777,0.037258065,0.020845567,0.008939213,0.00373413,0.036571572,-0.023657529,0.027649274,-0.006451613,0.007791157,4.00E-09,5.24E-07
2022/03/30,QCOM,0.000589275,0.015891006,-0.111983255,19.11514393,3.73E-07,33.49877751,0.829911125,0.48762142,Information Technology,-0.024662757,0.016598364,0.000331365,0.005490196,0.006551036,0.020604977,-0.008975681,0.031279178,0.012674845,0.015485085,1.73E-06,1.15E-07
2022/03/30,REGN,0.008723533,0.020696943,0.119703732,9.062565445,1.00E-06,54.91594915,0.514113311,1.399313653,Health Care,0.003593245,0.015337181,0.007169508,0.023962595,0.009590901,0.054557906,-0.021099838,0.017769783,0.006902747,0.039874531,1.75E-07,-0.000000327
2022/03/30,RTX,-0.017455122,0.022142004,-0.018208374,39.23346304,-0.000000103,-32.02349336,-0.20190336,-0.777499622,Industrials,-0.014030846,0.00706141,0.019503134,0.004410838,0.007439516,0.058023174,-0.01946671,-0.013086643,0.009744568,-0.00356062,0.00027297,4.96E-08
2022/03/30,SBUX,-0.000659123,0.017005395,-0.008279769,25.49859944,4.32E-08,6.944032687,0.629994593,0.261125099,Consumer Discretionary,0.006252605,0.028705299,0.010712814,0.021827776,-0.001203314,0.01148689,-0.027753097,0.02862502,-0.00511618,0.008040389,2.10E-09,3.48E-07
2022/03/30,SCHW,-0.050135196,0.028987322,0.050911674,31.25352113,3.90E-09,0.830362631,3.531954442,0.023872107,Financials,-0.035919764,0.06960023,0.006969876,0.00503663,0.004061591,0.006367521,-0.026172529,0.009126009,0.031726908,0.017235012,-1.52E-08,3.13E-07
2022/03/30,SNPS,0.002044559,0.016152205,0.064662761,67.05443548,1.69E-06,192.3602282,0.537373944,0.261645577,Information Technology,0.0038457,-0.004812938,-0.002145086,0.003967024,0.009633556,0.001468698,-0.024671797,-0.004470073,-0.010367863,0.038343994,-0.000000101,-2.65E-09
2022/03/30,SPGI,-0.020933286,0.020054891,0.115118446,33.35589172,1.76E-07,15.91940314,1.18336887,0.479114642,Financials,0.001401542,-0.006283141,-0.014269406,0.008743169,-0.011039758,0.04896733,-0.013938169,0.003145983,-0.02321755,0.005951101,-3.42E-08,-1.73E-09
2022/03/30,SYK,-0.006650814,0.019951361,0.02198595,50.87712665,0.00026914,37935.93767,2.116099071,0.257961466,Health Care,-0.005074757,0.013208836,0.01777499,0.00924598,-0.007135153,0.045045045,-0.032921811,8.21E-05,0.000536001,0.005753442,-0.000000233,-9.96E-09
2022/03/30,T,-0.021126761,0.022987051,0.018995357,8.714801444,2.11E-09,14.77782631,0.21544717,-1.979779974,Communication,-0.018637768,0.033292567,-0.028051643,0.042606923,0.008105712,0.015428449,-0.018631571,0.011784873,0.017992951,0.000628075,1.25E-07,3.49E-08
2022/03/30,TJX,-0.022903226,0.015787833,-0.062027231,22.62773723,-1.46E-08,-8.941239976,0.634539732,0.33167974,Consumer Discretionary,-0.016402259,0.008837791,0.019134396,0.009841212,0.022081617,0.016179316,-0.02,-0.009634099,0.022122716,0.003716216,5.72E-07,-4.55E-08
2022/03/30,TMO,-0.007561119,0.008780958,0.094025735,30.33384302,-0.000000102,-5.931565441,-2.728804463,-0.1216556,Health Care,0.019756035,0.001563416,0.001296536,0.007350256,0.006843874,-0.000464145,-0.002424678,0.007002322,-0.009993497,0.016344725,1.15E-07,1.25E-07
2022/03/30,TMUS,-0.002021616,0.010891228,0.043827611,53.1446281,-3.42E-08,-19.73218085,0.056098256,-2.225353458,Communication,0.011256899,-0.004053272,0.001666806,0.004377645,-0.009092862,0.002471282,-0.014042314,0.021008797,-0.011974341,0.006146765,-0.000000328,3.96E-08
2022/03/30,TSLA,-0.014972851,0.014086105,0.256841525,65.11785714,-0.000000232,-2.702668361,1.133680822,0.240701107,Consumer Discretionary,-0.010114633,0.008424081,0.030084054,0.004763099,0.00399106,0.013475177,-0.020654539,0.003035714,-0.00629901,0.013021762,5.12E-08,-0.00000134
2022/03/30,TXN,-0.021178981,0.016443565,0.102711924,22.36873508,1.23E-07,5.078740157,1.240625,0.654731458,Information Technology,-0.018279853,-0.005313368,0.036265861,0.00703547,0.00735878,0.015511391,-0.014824227,-0.003340622,-0.008055236,0.01453655,3.63E-07,-0.00000071
2022/03/30,UBER,-0.024603609,0.01080176,0.015265057,-140.6923077,5.63E-07,144.4307692,-0.037634422,0.617659702,Industrials,-0.005659353,-0.006649531,0.01745785,0.018031493,-0.000528961,0.001242236,0.025547804,0.012455895,0.004039044,0.006251954,3.18E-07,1.81E-07
2022/03/30,UNH,-0.020832533,0.010745057,0.094458571,28.41352973,1.17E-07,8.517273838,-0.68977889,0.388127854,Health Care,0.00702439,0.009680602,0.019487877,0.025611458,0.015323891,0.000180042,-0.009652855,0.016005808,-0.002339181,0.006576156,-2.65E-09,3.62E-08
2022/03/30,UNP,-0.012577253,0.01967118,0.124984753,27.7244489,-0.000000331,-35.60359281,-0.153677529,4.018625996,Industrials,-0.028875969,0.00158083,0.027458957,0.007153179,0.003738419,0.012105963,-0.032537464,0.01074881,-0.018472407,0.012918206,-1.70E-09,-0.000000377
2022/03/30,UPS,-0.026067212,0.021070721,0.046478472,14.92881356,5.07E-08,4.988952819,-0.127552657,-2.315747938,Industrials,0.01792991,-0.00654554,0.024866933,0.006360312,0.014695591,0.01509434,-0.030087235,0.004204398,-0.033368551,0.025304824,-1.02E-08,1.28E-07
2022/03/30,V,-0.009734316,0.010897881,0.036229872,36.01593448,3.57E-07,33.40286624,0.643770506,0.667770526,Financials,0.017117883,-0.013445414,0.004449619,-0.00304814,-0.015115354,0.006018917,0.010786763,0.000843704,-0.008730485,-0.011085973,3.38E-08,1.40E-07
2022/03/30,VRTX,0.017347575,0.012856751,0.115207373,28.220022,3.16E-07,46.76520916,2.666546853,0.290996381,Health Care,-0.017775778,-0.021741685,0.022527854,-0.004181,0.005671748,0.001628821,0.009285464,0.005363728,-0.005125815,-0.000356761,-4.61E-08,5.08E-07
2022/03/30,VZ,-0.01298198,0.017834746,-0.038382709,9.70112782,-2.67E-09,-1.961831601,0.140160687,-2.026488213,Communication,-0.010015267,0.012491665,0.001952778,-0.004116167,0.005175285,0.007382405,-0.026709765,0.027842907,-0.001264489,0.035279771,1.26E-07,-2.86E-08
2022/03/30,WFC,-0.032927559,0.020770859,-0.061083005,10.04208417,-1.65E-09,-5.288953986,-8.287322048,-0.011775697,Financials,-0.016780196,-0.039875566,0.010115503,0.011929181,0.021530091,0.013594808,-0.017629006,0.011828909,-0.027861713,0.000166417,3.97E-08,-0.000000512
2022/03/30,WMT,-0.006405124,0.016491786,0.108990011,10.19591837,-1.04E-08,-7.844023324,-0.243196361,0.319995066,Consumer Staples,-0.003634107,-0.032540777,0.013588245,0.017701149,0.006113176,0.000367107,-0.018164251,0.001092996,-0.023542794,0.00740214,-0.00000137,1.39E-08
2022/03/30,XOM,-0.014203867,0.007639253,0.068349911,15.54359926,3.44E-08,15.56026976,-0.011029128,-3.848765241,Energy,-0.009650915,0.004264304,0.006536637,0.005896607,0.007051282,0.00265284,-0.012644889,0.010413429,0.00566232,0.007460334,-0.000000726,-1.73E-08
2022/03/31,AAPL,-0.001718115,0.016303244,0.069914216,30.79541446,-4.52E-08,-9.827963128,0.085865864,0.808011214,Information Technology,-0.007808746,0.00127719,0.02997449,-0.014451886,0.028314521,0.001622173,-0.018839613,0.007494145,-0.003211991,-0.00562309,1.81E-07,6.99E-07
2022/03/31,ABBV,0.003516131,0.012647217,0.097636942,25.01697531,1.25E-07,58.56746338,-0.405378264,0.641793182,Health Care,-0.000965929,-0.01783605,-0.002525832,-0.006760387,-0.004300228,0.001678028,-0.012688908,0.021101498,-0.024024106,0.005503883,3.74E-08,-1.35E-09
2022/03/31,ABT,0.001858736,0.022595852,0.001607853,29.81360202,3.90E-08,5.95513032,1.321543027,0.347580346,Health Care,-0.029455081,-0.018536932,0.031151651,-0.00284691,-0.013786335,0.009590235,-0.021573715,0.02034298,0.007986689,0.034807722,-0.000000372,1.14E-06
2022/03/31,ACN,0.010111793,0.030336708,0.083121889,36.22234157,-0.00000136,-153.4898512,0.519271658,0.38753844,Information Technology,-0.082872001,-0.016212003,0.013101423,0.000328434,0.008623853,0.005051499,-0.038455706,0.011155041,-0.00308028,0.010535735,1.27E-07,2.57E-07
2022/03/31,ADBE,0.005640665,0.019997547,-0.023699323,45.11089109,-0.000000719,-6.503154574,0.299379524,0.669281347,Information Technology,-0.003091891,-0.006179952,0.058218903,0.008487163,0.01809982,0.004482391,-0.01379275,-0.004720469,0.006953136,0.006106034,1.41E-07,9.21E-07
2022/03/31,ADI,0.00108972,0.018185813,0.052437082,26.56446554,1.79E-07,41.14062804,1.541191029,0.314633927,Information Technology,0.001395145,0.005727554,0.009835479,-0.037209302,0.009786683,0.004927782,-0.005888734,0.021267454,0.032427613,0.004009477,5.21E-07,-1.18E-09
2022/03/31,ADP,0.026193197,0.017222894,0.124709604,37.30163934,3.74E-08,6.22962718,0.810744586,0.080136371,Industrials,-0.019843656,-0.010128913,-0.003651116,0.017095248,0.003490036,0.020288809,-0.002479851,0.013332211,-0.034242797,0.00957771,-2.82E-08,-0.00000215
2022/03/31,AMAT,-0.033308042,0.013553472,0.016896844,20.37094281,-0.000000361,-103.9340758,1.41718682,0.427702241,Information Technology,0.005716767,0.005328229,-0.006078467,0.020139317,0.001295337,0.001847382,-0.030567869,0.003631562,-0.014284665,0.002153534,-0.000000507,-0.00000869
2022/03/31,AMD,-0.010517651,0.01400899,-0.039444786,41.89272031,1.16E-07,0.00106383,1.190515351,0.425026215,Information Technology,-0.002218349,-0.003344482,-0.001313305,0.003092596,0.006396867,-0.004005677,-0.03924033,0.00460251,-0.012882402,0.010227999,1.39E-08,-5.26E-08
2022/03/31,AMGN,0.005375899,0.015782742,0.073753386,23.3868472,1.40E-07,19.33197911,0.942662652,0.394067578,Health Care,-0.014544688,-0.034527242,0.005259836,-0.017482724,-0.001062473,0.012217947,-0.003771429,-0.015950836,-0.015067805,0.017647856,-1.74E-08,-1.59E-08
2022/03/31,AMT,0.022808694,0.011395756,0.099190549,44.15114236,5.21E-07,90.26250259,-0.260242665,5.4998769,Real Estate,-0.017495254,-0.026562777,-0.027149758,-0.008798259,-0.003889077,0.007404521,-0.019913056,0.001340909,-0.012978762,-0.013785395,7.25E-07,4.97E-08
2022/03/31,AMZN,0.003435583,0.029849502,0.078470292,2.471194663,-2.76E-08,-8.568305085,0.776317376,0.153973264,Consumer Discretionary,-0.041395349,0.009229099,0.008439341,0.013702918,0.001486094,0.069401284,-0.034069191,0.003822496,-0.00295694,-0.003869875,-1.33E-09,-0.000000555
2022/03/31,ANET,0.00359764,0.014196975,0.178995589,50.72262774,-0.00000051,-139.2635118,4.004207674,0.192146531,Information Technology,-0.016967685,0.007690882,0.027917131,-0.003018542,0.003747435,0.00908027,-0.006578947,0.018440562,-0.000632031,0.024771136,1.18E-06,-0.000000295
2022/03/31,AVGO,-0.004287756,0.017576085,0.104543063,4.010828025,1.39E-08,8.727172717,1.20964902,0.51362595,Information Technology,-0.00917226,0.010232596,0.009611897,0.000194578,-0.016150485,0.021366279,-0.015474322,0.01143006,-0.023307319,0.030060435,2.60E-07,-2.95E-08
2022/03/31,AXP,0.000909091,0.013321747,0.050207795,18.62549801,-1.71E-08,-3.536161653,2.284136177,0.051494266,Financials,-0.002279337,-0.001883633,-0.012203186,-0.02148479,0.015922749,0.005162326,-0.002912076,0.011898691,-0.004227274,0.02329357,9.41E-07,2.87E-06
2022/03/31,BA,-0.00386423,0.029936757,-0.017495254,-26.78321678,7.12E-07,215.3197026,-9.191592006,-0.026705685,Industrials,-0.028561033,0.004071904,-0.045514436,0.004583263,0.016247582,0.00651023,0.010576727,0.002022989,-0.013348445,0.067823981,-1.16E-09,4.54E-07
2022/03/31,BAC,-0.007763222,0.020512325,-0.029432541,11.45,-1.28E-09,-8.687953601,-9.509078552,-0.008960689,Financials,-0.001165501,0.011386364,0.014992967,0.00303844,0.004068191,0.049207123,-0.033045914,0.005869632,-0.006919995,0.013399504,-0.00000217,-8.45E-08
2022/03/31,BLK,0.007315126,0.019692134,0.069053315,19.71542828,1.16E-06,11.29893778,2.625751418,0.097034622,Financials,-0.016551724,-0.028695377,0.026384083,-0.006489081,-0.013487103,0.009602649,-0.028842637,0.003035669,-0.015790857,0.022813082,-0.0000087,-7.11E-08
2022/03/31,BSX,0.015804922,0.019380267,0.021448339,64.1884058,2.58E-07,220.5577772,1.703919933,0.189805287,Health Care,-0.025302038,0.006825939,0.021529084,0.011587486,0.020599118,0.034949561,-0.021028238,0.017384732,-0.00800061,0.011494967,-5.31E-08,-0.00000109
2022/03/31,BX,0.009374508,0.015030558,0.025694893,15.59459459,9.38E-07,58.07091428,1.257627158,0.41895701,Financials,-0.018242818,0.007059396,0.028804348,-0.00343799,0.009586852,0.012315704,-0.008399126,0.016379195,-0.017382907,0.004977876,-0.000000016,-4.48E-09
2022/03/31,C,-0.020037453,0.013451989,-0.088581669,5.230166503,-1.12E-09,-5.346013198,-11.46408821,-0.007715265,Financials,-0.010880317,0.006369272,0.022811761,0.00091359,0.008742626,0.010061763,-0.025786914,0.009827696,0.010586011,-0.000532517,4.85E-08,-8.98E-08
2022/03/31,CAT,-0.013688179,0.00859969,0.21872778,18.67728416,-0.00000216,-368.3100745,1.978482117,0.158278679,Industrials,-0.001075511,0.005137912,0.009158154,-0.00617403,0.001503184,-0.00792142,-0.001535627,0.012836186,-0.008814887,0.015522279,-0.000000566,-2.57E-08
2022/03/31,CB,0.012388967,0.020638207,0.071965521,11.02009274,-0.00000856,-606.76,-13.53795231,-0.022048342,Financials,-0.012189448,-0.009973311,0.013003281,0.046043322,0.009019351,0.047515019,0.005422446,0.022237646,0.000311948,0.022341376,-0.000000294,3.19E-09
2022/03/31,CI,0.027711698,0.015666096,0.010586251,15.09829868,-5.17E-08,-8.189969273,-0.9373661,0.219599269,Health Care,-0.005173952,-0.013140354,0.010913835,0.028166068,0.002200981,0.020953884,-0.019528762,0.022275136,-0.001412863,0.006107361,-0.00000003,-5.66E-08
2022/03/31,CMCSA,0.018795387,0.014624208,0.009269239,15.15210356,-1.57E-08,-12.69184934,0.065972357,-2.774695009,Communication,-0.01601402,-0.000739567,0.002181523,0.005143568,0.004623032,0.017533458,-0.015029928,0.033099333,-0.005870482,0.007590133,2.85E-06,-6.01E-08
2022/03/31,COP,0.0058,0.015108726,0.031353135,16.42036125,4.80E-08,18.21216403,0.316944619,0.792024922,Energy,-0.00021658,-0.014373038,0.00357496,-0.007398534,0.008738576,0.001789751,-0.043857432,-0.007856341,0.003796204,0.001036148,4.36E-07,-1.96E-08
2022/03/31,COST,-0.000486238,0.015226922,0.101199013,50.96017699,-0.000000565,-7.390578999,0.009540847,0.227351296,Consumer Staples,-0.013552596,-0.00425829,0.014366142,0.024315031,-0.028516677,0.009966164,-0.003379602,0.010375494,0.008631541,-0.002352941,-8.62E-08,-4.96E-08
2022/03/31,CRM,-0.000329691,0.019268548,0.016420125,140.6092715,-0.00000029,-14.49521204,1.937956204,0.023982495,Information Technology,-0.026958002,-0.011982571,0.010114464,0.006338372,-0.00251699,0.008528785,-0.022015042,0.035031185,-0.007742258,0.022130961,-7.23E-08,-0.000000124
2022/03/31,CSCO,-0.0017934,0.015894125,0.020871476,22.21513944,-2.98E-08,-6.14973262,1.00171433,0.32810902,Information Technology,-0.023800334,-0.029114601,0.023902356,0.012235678,-0.000944611,-0.002706213,-0.000676234,0.010949803,0.002555911,0.002450434,-0.0000011,-0.000000887
2022/03/31,CVX,0.00853651,0.024483539,0.087563452,19.9791411,2.81E-06,442.6896552,0.321040714,0.641383603,Energy,-0.032565024,-0.005062266,-0.000506101,0.009134316,0.005494048,0.015392834,-0.035164611,-0.021221628,0.010390285,0.046571288,-4.61E-09,3.54E-07
2022/03/31,DE,0.003225341,0.019459821,0.158399554,21.70637409,4.36E-07,39.8068601,-1.987309189,-0.110277232,Industrials,-0.003519946,0.001440049,0.00220061,-0.019133272,0.01984015,0.033840053,-0.033559578,0.007696391,0.010584016,0.01807977,-9.05E-08,6.61E-10
2022/03/31,DHR,-0.005590973,0.016858038,0.078300187,33.44697834,-0.000000085,-6.429689765,0.469926323,0.640882555,Health Care,-0.020961862,-0.01569378,0.023924337,0.004039076,0.011817019,0.013685358,-0.017237164,0.010429667,0.024815422,0.012651515,-2.58E-08,1.87E-06
2022/03/31,DIS,-0.001166521,0.01530599,-0.05861359,124.6909091,-7.03E-08,-27.8862122,-0.07838167,-0.977979591,Communication,-0.016359248,-0.027628976,0.003875969,0.004487942,0.011565726,0.003257764,0.01109772,-0.001573119,-0.030580357,0.001293661,3.19E-09,2.12E-08
2022/03/31,ETN,0.000329468,0.01178414,0.036258109,28.20817844,-0.00000108,-60.75177305,0.103245856,0.385567834,Industrials,-0.029598651,0.00807947,0.01146789,0.004211793,0.002713557,-0.006917293,-0.005233053,-0.005205014,-0.011,0.003052209,-5.56E-08,-0.000000347
2022/03/31,GE,0.010819672,0.015806927,-0.008989494,-14.8538961,-4.46E-09,-1.847199575,-0.238323869,-0.910366552,Industrials,-0.009972525,0.010408462,-0.011211685,0.005629605,-0.001381125,0.023117825,-0.016025641,0.01298284,-0.012256057,0.029427698,-0.00000006,1.81E-06
2022/03/31,GILD,0.003700589,0.034463328,-0.013441752,11.9858871,-9.02E-08,-40.50834598,0.318814277,0.671405361,Health Care,-0.015969121,-0.00453322,-0.017596296,0.013553384,-0.00140647,0.098322279,-0.006979194,-0.000807848,-0.012635996,-0.01372625,-1.97E-08,1.00E-06
2022/03/31,GOOG,0.007518797,0.023797989,0.040843706,1.226290832,-2.53E-08,-2.797101449,1.573913154,0.418373259,Communication,-0.036360101,-0.027346291,0.027083918,0.018722533,0.002867384,0.023012813,0.005734451,0.014408645,-0.00579786,0.038791175,-4.95E-08,-6.01E-08
2022/03/31,GS,0.000363526,0.012881114,0.005789153,5.478838174,3.14E-09,0.360628341,-19.77492112,-0.003797066,Financials,0.018836741,0.000804376,0.020850155,-0.00159823,-0.004950627,0.029997517,-0.00907544,0.011858163,-0.002583979,0.009133188,-0.000000122,-0.00000112
2022/03/31,HD,0.008552434,0.024256944,-0.065323966,19.20012829,-5.39E-08,-6.556195965,0.015711806,0.792978833,Consumer Discretionary,-0.009065826,-0.002206288,0.048674713,-0.012015588,0.012265294,0.006055787,-0.025627336,0.03583867,-0.023222293,0.015525114,-0.000000916,-0.000000139
2022/03/31,HON,0.007451948,0.022215713,0.059803922,24.29213483,-5.94E-08,-4.899908453,0.810504492,0.285156866,Industrials,-0.013141043,0.00520129,0.021527949,0.023116438,-0.033075771,0.007664304,-0.030074234,0.034710954,0.000356482,-0.001775078,3.58E-07,1.93E-07
2022/03/31,IBM,0.000999846,0.022196711,0.07144623,20.28393136,-1.94E-08,-5.646909448,-0.843498036,0.163749619,Information Technology,-0.030027039,0.02013039,0.02228691,0.022535211,-0.01634103,0.001723909,-0.033812659,0.023520111,-0.009514075,-0.008499014,6.59E-10,-0.000000201
2022/03/31,INTC,-0.029257466,0.018398276,0.058521999,10.13496933,-4.77E-08,-36.7061657,1.555098684,0.337087217,Information Technology,-0.020758654,-0.045907911,0.013178111,0.005837503,-0.006201362,0.000877193,-0.001479582,0.004439595,0.017395626,-0.011424973,1.87E-06,2.42E-07
2022/03/31,INTU,0.006426254,0.016927386,0.026164156,62.85490196,-0.000000124,-0.528107272,0.127632608,3.801268356,Information Technology,-0.003375663,-0.035804053,0.004432952,0.012464892,0.000385747,-0.008522547,-0.019001024,0.002158895,0.00199889,0.026516749,2.13E-08,5.80E-06
2022/03/31,ISRG,0.012795015,0.017865988,0.034745327,62.98121086,-0.000000907,-114.0930456,2.578308622,0.311553662,Health Care,-0.019009889,-0.014447014,0.006245207,0.008302169,0.004681705,0.014575342,-0.026572668,0.002295458,-0.041366906,-0.00368,-0.00000035,4.14E-09
2022/03/31,JNJ,0.00541669,0.022819434,0.080670732,22.34930643,3.53E-07,63.97609562,0.691649104,0.373505633,Health Care,-0.012142537,0.003465366,0.015159318,0.037179419,0.003612854,0.036567018,-0.02699711,-0.003292041,0.003042757,-0.029793736,1.80E-06,4.79E-07
